MATPRI    |3664TP          |ESENCIA ALGODON               |U      |    19.150|02/03/2014|T  
MATPRI    |1791PP          |ESENCIA COCO                  |U      |    14.360|04/29/2014|T  
MATPRI    |1404-3TA        |ESENCIA DONA AMB REF          |U      |    15.150|01/28/2014|T  
MATPRI    |2804TP          |ESENCIA HAPI  CLINIC          |U      |    31.900|09/27/2010|T  
MODIS     |ISOBRE          |SOBRE PERCHITAS PERFUMADAS    |P      |     1.000|08/01/2010|F  
COLLIA    |ISHAN           |SHAMPOO ANTIPARASITARIO X LT  |P      |     5.520|09/01/2010|F  
COLLIA    |ISHPB           |SHAMPOO PELO BLANCO X LT      |P      |     5.160|09/01/2010|F  
MODIS     |IBODI           |BOLSA DIFUSOR                 |P      |     2.000|09/05/2011|F  
MEGAE     |IREX100         |FCO REDONDO X100 C/TAPA D20   |P      |     0.960|09/24/2010|F  
MATPRI    |2788-5TP        |ESENCIA RALPH BLU PERFUMINA   |U      |    12.500|09/07/2009|T  
MATPRI    |3395-2FP        |ESENCIA DULCE GAB M           |U      |    22.150|05/20/2014|T  
MATPRI    |1749-3PP        |ESENCIA NENAS                 |U      |    17.820|11/12/2013|T  
MATPRI    |0814-2JP        |ESENCIA ACUA M PERFUMINA      |U      |    15.500|09/22/2011|T  
MATPRI    |3637-2TP        |ESENCIA GINGER                |U      |    28.950|11/13/2013|T  
MEGAE     |IFPERF3ML       |PERFUMERO PLAS X 3ML C/VALVULA|P      |     1.072|09/08/2009|F  
MATPRI    |2806TP          |ESENCIA GLICINA               |U      |    12.350|09/15/2009|T  
MATPRI    |3636-2TP        |VAINILLA FLEUR                |U      |    12.300|04/05/2011|T  
MATPRI    |1626-4TP        |CABOTIN ESENCIA               |U      |    17.500|09/16/2009|T  
MATPRI    |0882-5TP        |ESENCIA ACUA FEM              |U      |    13.500|05/17/2010|T  
MATPRI    |1768-4TP        |ESENCIA PEARS                 |U      |    22.900|04/23/2010|T  
BEREM     |INIPAGIN        |NIPAGIN= METILPARABEN         |U      |    13.301|11/12/2010|F  
MATPRI    |3021-2TB        |ESENCIA CHOCOLATE VELAS       |U      |    10.350|09/23/2009|T  
MATPRI    |3677TP          |ESENCIA MANNY                 |U      |    43.900|11/27/2013|T  
OREO      |IPLUMITAS       |PLUMITAS                      |P      |     0.228|12/10/2010|F  
FABRI     |I UREA          |UREA                          |U      |     2.000|09/29/2009|F  
FABRI     |I ROL S2        |ROL S2  MIRJG                 |U      |     5.900|09/29/2009|T  
FABRI     |I LECITINA      |LECITINA                      |U      |     2.200|09/29/2009|F  
FABRI     |I PANTENOL CUATE|PARTENO CUATERNIZADO          |U      |    24.000|09/29/2009|F  
MATPRI    |1183LP          |ESENCIA QUARZENIA             |U      |    12.810|01/29/2014|T  
BEREM     |ILANOLINA       |LANOLIA ANHIDRA               |U      |     7.000|10/01/2009|T  
BEREM     |IMONOESTEARATO  |MONOESTEARATO GLICERILO AE    |U      |     5.050|03/30/2011|T  
BEREM     |IGLICERIL ESTE N|CERALME - MONOEST. GLIC NEUTRO|U      |     3.649|08/31/2010|T  
MATPRI    |2973TP          |XS BLACK M                    |U      |    97.200|05/06/2014|T  
FABRI     |IACAL           |ACEITE ALMENDRAS              |U      |    15.500|09/30/2009|F  
MATPRI    |3678PP          |ESENCIA FENDI                 |U      |    53.516|01/21/2013|T  
ENVAC     |ICOLIRIOX15     |COLIRIO X 15ML C/INSERTO TAPA |P      |     0.496|01/12/2011|F  
MEGAE     |ITAPMRS24       |TAPA RS 24/410 P MATE         |P      |     0.440|11/23/2009|F  
MEGAE     |IBOPB20         |BOMBA PLATA BRILLO DIN 20     |U      |     0.140|10/07/2009|F  
FABRI     |IOLAMIDASAV     |OLAMIDA SAV                   |U      |     3.000|10/09/2009|F  
FABRI     |IBASELT40       |BASE LT 40                    |U      |     2.500|09/30/2009|F  
NHP       |IF122801.20.01-0|FCO BODY TOUCH X 200 RS24/410 |P      |     1.333|11/01/2013|F  
NHP       |I132801.02.03-00|FCO ST X 50 RS 18             |P      |     0.692|11/01/2013|F  
NHP       |I132904.01.03-00|INSERTO RS18 P/ST 30-50       |P      |     0.110|10/02/2009|F  
TODOF     |ITF83012        |RAMO DE ROSA X 6              |P      |     2.050|03/17/2010|F  
MATPRI    |1943TP          |ESENCIA MENTA                 |U      |    23.230|06/20/2010|T  
MATPRI    |3674TP          |ESENCIA ARAUCARIA             |U      |    12.000|10/12/2009|T  
MUNTA     |IPITUNEGRA      |TAPA PITU NEGRA RS 18         |P      |     0.099|10/14/2009|F  
MATPRI    |3614-3TP        |ESENCIA NOTORI MC             |U      |    56.900|11/07/2011|T  
MATPRI    |3656TP          |ESENCIA POWR MC               |U      |    69.100|06/05/2013|T  
MATPRI    |1132NP          |ESENCIA CARO MASC             |U      |    18.535|03/13/2014|T  
MATPRI    |1798-2HP        |ESENCIA OPIUM M AUTO          |U      |    16.860|06/03/2013|T  
MARPL     |I560/PET        |ENVASE X 200CC PET RO         |P      |     2.340|12/21/2013|F  
MARPL     |I592-2          |FCO PVC X 220CC ANOUK         |P      |     2.440|12/21/2012|F  
TEYT      |I13201TN/NA     |POTE NATY NACAR C/TAPA        |P      |     1.320|03/21/2013|F  
TODOF     |ITF59112        |LILY BUSH X 5 MACETA          |P      |     8.950|10/13/2009|F  
TODOF     |ITF-59113       |ROSE BUSH X 5 MACETA          |P      |     9.500|05/07/2010|F  
TODOF     |ITF-02043       |OAL LG TULIP X  3 MACETA      |P      |    10.650|05/07/2010|F  
MAKRO     |IAZUCAR         |AZUCAR X KG                   |U      |     5.850|05/07/2014|F  
NHP       |I122801.01.08-00|FCO RO X 300 RS 24/410 CRISTAL|P      |     1.367|11/01/2013|F  
MARPL     |IFCOLAMBDA      |FCO 589 PVC LAMBDA X 150ML    |P      |     1.760|07/31/2012|F  
FORMU     |ITRIFACE        |TRIFASE CREMA/GEL/CREMA       |P      |     2.229|10/15/2009|F  
MATPRI    |9028TS          |MENTA AC. ES                  |U      |    42.000|10/29/2010|T  
MATPRI    |9028LM          |MENTA AC ES                   |U      |    22.000|10/22/2009|T  
MATPRI    |9029TS          |CLAVO AC ES                   |U      |    36.400|10/22/2009|T  
MATPRI    |9029LM          |CLAVO AC ES                   |U      |    25.000|10/22/2009|T  
MATPRI    |9030-2TP        |SANDALO AC ES                 |U      |    25.000|10/22/2009|T  
MATPRI    |9008BP          |ENEBRO AC ES                  |U      |    26.700|10/22/2009|T  
MATPRI    |9015DM          |YLANG YLANG AC ES.            |U      |    25.320|10/22/2009|T  
MATPRI    |9014FM          |TEA TREE AC ES                |U      |    25.000|10/22/2009|T  
UQA       |I0491F1         |ACEITE HIGADO DE BACALAO      |U      |    45.000|01/04/2011|F  
UQA       |IGOXA           |GOMA XANTICA                  |U      |    13.720|10/02/2009|F  
MATPRI    |1290-5PP        |ESENCIA SANDIA                |U      |    11.340|01/28/2014|T  
CALIC     |IPFLASHTENSE    |P FLASH TENSE PLUS PR X KG    |U      |    87.000|05/09/2013|F  
CALIC     |IPMODELING      |P MODELING X KG               |U      |   166.000|12/17/2012|F  
FABRI     |IPROPILPARABENO |PROPIL PARABENO               |U      |    25.200|11/14/2013|F  
FABRI     |ITEA85          |TRIETANOLAMINA 85             |U      |     4.550|07/11/2011|F  
FABRI     |IVASE70         |VASELINA 70 MEDICINAL         |U      |     3.750|12/19/2012|F  
FABRI     |ICERALME        |CERAL ME                      |U      |     4.700|09/18/2013|F  
FABRI     |ICOMPAGIO       |COMPLEX ALGAS-IODO            |U      |    12.300|09/30/2009|F  
FABRI     |ICOMPCENTE      |COMPLEX CENTELLA              |U      |    11.550|02/01/2010|F  
FABRI     |IAMINOLAN       |AMINOLAN                      |U      |     4.450|09/30/2009|F  
FABRI     |IDERMOL OD      |DERMOL OD                     |U      |    11.150|09/30/2009|F  
FABRI     |IFABRAS30       |FABRAS 30                     |U      |     6.700|09/30/2009|F  
FABRI     |IFABRAS40       |FABRAS 40                     |U      |     6.300|09/30/2009|F  
FABRI     |IFABRAS50       |FABRAS 50                     |U      |     6.400|09/30/2009|F  
UQA       |IVITAPALMITATO  |VITAMINA A PALMITATO          |U      |   221.400|10/02/2009|F  
UQA       |IVATEACETATO    |VITAMINA E ACETATO            |U      |   136.500|10/02/2009|F  
UQA       |IUVINULM40      |UVINIL M 40 BENZOFENONA       |U      |    39.100|10/02/2009|F  
UQA       |ICERAPHYL424    |CERAPHYL 424 MIRISTATO MIRISTI|P      |    25.000|09/28/2009|F  
UQA       |ISILICONA350    |SILICONA 350 (ACEITE)         |U      |    11.750|09/28/2009|F  
FILFJ     |ICP5            |CART 10¨CELULOSA POL          |P      |   145.800|03/27/2014|F  
FILFJ     |IPD1            |CART 10`POLIPRO 1             |P      |   222.750|03/27/2014|F  
MATPRI    |1638TF          |ESENCIA LAVANDA SOLUBLE       |U      |    11.900|11/02/2009|T  
MATPRI    |3684TP          |ESENCIA NARANJA CARTO         |U      |     7.600|06/10/2013|T  
MATPRI    |1751TP          |ESENCIA JACINTO               |U      |    15.250|10/31/2009|T  
NHP       |I132801.01.10-00|FCO LEVEPET X 250 CRISTAL     |P      |     1.390|11/01/2013|F  
MATPRI    |3645-11TP       |MILLON MC                     |U      |    80.650|05/06/2014|T  
MATPRI    |3687TP          |ESENCIA VIOLETA HIDROSOL      |U      |     5.500|01/20/2011|T  
MATPRI    |3688TP          |ESENCIA JAZMIN HIDROS         |U      |     4.550|03/27/2011|T  
MATPRI    |3689TP          |ESENCIA GARDENIA HIDROSOL     |U      |     4.350|11/10/2009|T  
MATPRI    |3690TP          |ESENCI FLORES BCAS HIDROSOL.  |U      |     7.000|02/09/2011|T  
ETICA     |ICINTAMC        |CINTA TELA MC IMPRESA X MT    |P      |     0.690|06/25/2010|F  
NHP       |I122801.10.05   |FCO BETA X 150 DIN 20         |P      |     1.270|12/10/2013|F  
NHP       |I129403.02.08-01|BBA SPRAY EN20 PLATA BRILLO   |U      |     0.190|05/22/2012|F  
NHP       |I120402.02.00-00|CUBRE FERULA DIN20 PBRILLO    |U      |     0.150|11/10/2009|F  
VHT       |IARAND          |ARANDELA P BRILLO             |P      |     0.490|11/10/2009|F  
VHT       |IARA            |ARANDELA INTERNA              |P      |     0.150|11/10/2009|F  
VHT       |IBOLI           |BOLITA TRANSPARENTE           |P      |     0.250|11/10/2009|F  
MATPRI    |3694TP          |KEN                           |U      |    40.250|11/17/2009|T  
MATPRI    |3695TP          |214 MASC                      |U      |    46.800|11/17/2009|T  
MATPRI    |3696TP          |TUTULA                        |U      |    12.500|11/17/2009|T  
MATPRI    |3697TP          |ESENCIA J LOVE F              |U      |    42.850|11/17/2009|T  
MATPRI    |3698TP          |ESENCIA  BAMBU MAZZA          |U      |    14.060|11/13/2013|T  
MATPRI    |1671-2HE        |ESENCIA DISSEY VASELINA       |U      |     9.400|11/17/2009|T  
MATPRI    |1754PE          |ESENCIA FANTASIA VASELINA     |U      |    13.000|11/17/2009|T  
MATPRI    |3256TP          |ESENCIA POWER M               |U      |    63.100|11/18/2009|T  
MATPRI    |0673TP          |ESENCIA HENO                  |U      |    18.050|03/19/2013|T  
MATPRI    |2114TP          |ESENCIA CABOTINE              |U      |    31.300|02/08/2012|T  
MATPRI    |3700            |ESENCIA POMELO DURAZNO        |U      |    10.350|11/25/2009|T  
MATPRI    |3701TP          |ESENCIA POL BLAC              |U      |    38.100|11/25/2009|T  
DISPUL    |IBBAOR15        |BBA ORO BRILLO P/BCO DIN15    |U      |     0.138|08/13/2010|F  
DISPUL    |IBBAPBRCRE24/410|BBA P BRILLO CREMERA RS 24/410|U      |     0.300|11/25/2009|F  
CRISTAL   |ITAPAFIONA      |TAPA FIONA NEUTRA C/BASE      |P      |     4.020|02/12/2014|F  
CRISTAL   |ITAPAPMATEZANA  |TAPA POTE PLATA MATE          |P      |     1.850|11/27/2009|F  
CETIL     |ICETILWAXCP2    |CETIL WAX CP 2 X KG           |U      |     4.500|03/12/2014|F  
MEGAE     |IFCUBOX80SA     |FCO CUBO X 80 SATINADO        |P      |     1.919|11/26/2009|F  
CRISTAL   |IC50005-M4      |TAPA POTE METALIZADA PMATE    |P      |     1.850|11/27/2009|F  
CRISTAL   |IM26054/0       |FCO BIAPI X 54CC B/E 15       |P      |     2.173|05/20/2013|F  
CRISTAL   |IM80050/0       |FCO JUSTINA X 50 B/E 15       |P      |     3.421|02/10/2014|F  
CRISTAL   |IM8560          |FCO LE FLEUR X 60 B/R 18      |P      |     2.000|09/05/2013|F  
AUPAR     |IOJAL.PIE DE VEL|OJALILLOS PIE DE VELA         |P      |     0.072|02/15/2014|F  
AUPAR     |ICOLOR.VELA RUED|COLORANTE VELA RUEDITA        |P      |     0.003|11/30/2009|F  
VELAT     |IPABILO P/VELAS |PABILO P/VELAS                |P      |     0.379|11/30/2009|F  
MATPRI    |3671TP          |ESENCIA MANZANA CANELA        |U      |    13.500|09/06/2010|T  
MATPRI    |3703TP          |ESENCIA ANIS                  |U      |    32.600|07/27/2011|T  
FORMU     |I ACEITE BIFASE |ACEITE BIFACE PT14000101      |P      |     3.471|11/18/2009|F  
MATPRI    |1890TP          |ESENCIA MUSK                  |U      |    10.400|08/20/2013|T  
MATPRI    |1671-2TP        |ESENCIA DISSEY F              |U      |    19.000|11/13/2013|T  
MATPRI    |2135-2TP        |ESENCIA VERY FEM              |U      |    27.200|04/22/2014|T  
MATPRI    |3705TP          |ESENCIA VAINILLA FLORAL       |U      |    14.150|12/14/2009|T  
MATPRI    |1758JP          |ESENCIA INCENSE               |U      |    23.900|02/05/2014|T  
BASE1     |ICAJACHEVP      |CAJA PANCHO CHEVEZ FEMENINA   |P      |     2.520|12/09/2009|F  
MEGAE     |IFCOPVICKY      |FCO PVC VICKY X 250CC RS24/410|P      |     0.890|12/02/2009|F  
MEGAE     |ITAPADISTOP24   |TAPA RS 24/410 DIS-TOP        |P      |     0.290|12/02/2009|F  
NHP       |I129403.08.01-03|BBA CREMA 24/410 P BRILLO     |U      |     0.365|07/26/2012|F  
MODIS     |IPACKSC         |PORTA PACK SOFT CARE          |P      |     2.500|12/11/2009|F  
MODIS     |IMOGASSA        |M OBRA PORTAC GASA            |P      |     2.500|09/09/2010|F  
MATPRI    |3712TP          |CITRONELLA LIMON              |U      |    12.600|12/15/2009|T  
MAYOL     |FCO.MUSCHIO I 20|FCO.MUSCH.IMP.FLORCITAS X 200 |P      |     2.280|08/23/2013|F  
NHP       |I122801.50.01-00|FCO TIMES X 200RS24/410S.TOUCH|P      |     1.610|11/01/2013|F  
NHP       |I122801.50.02-00|FCO TIMES X 300RS24/410S.TOUCH|P      |     1.900|11/01/2013|F  
NHP       |I122801.51.02-00|FCO ALPHA X 150 RS 20/410 S TO|P      |     1.339|12/10/2013|F  
NHP       |I123002.05.00-00|TAPA RS 24/410 PMATE P/DIFUSOR|P      |     0.950|11/15/2013|F  
NHP       |I129503.07.01-00|BBA CREMA 24/410 TRANSPARENTE |U      |     0.190|03/19/2013|F  
NHP       |I129503.08.01-03|BBA CREMA 24/410 PMATE PUL.NAT|U      |     0.365|07/26/2012|F  
NHP       |I129703.09.03-02|BBA SPRAY 20/410 PLATA BRILLO |U      |     0.278|09/12/2011|F  
MATPRI    |3704TP          |ESENCIA INDIAN HIDE           |U      |    53.700|05/30/2011|T  
MATPRI    |1865TP          |ESENCIA DRAKAR                |U      |    31.600|09/02/2011|T  
MATPRI    |3294TP          |ESENCIA BLV                   |U      |    47.500|12/17/2012|T  
MATPRI    |3294JP          |ESENCIA BLV                   |U      |    25.700|12/17/2012|T  
BEREM     |IBETAINA        |BETAINA                       |U      |     2.200|12/13/2010|F  
TODOF     |ITF-59036       |VARA DE GLADIOLO              |P      |     2.250|01/13/2010|F  
TODOF     |ITF-83014       |RAMO DE DALIA X 6             |P      |     1.950|01/13/2010|F  
MATPRI    |3726TP          |VAINILLA CHOCOLATE            |U      |    11.900|01/18/2010|T  
MATPRI    |3730TP          |ESENCIA SALUD DINERO AMOR     |U      |    14.600|01/19/2010|T  
ESPON     |IESCOCH         |ESPONJA COLGANTE CHICA        |P      |     2.900|07/13/2011|F  
ESPON     |IMAOV           |MASAJEADOR OVAL               |P      |     8.200|07/13/2011|F  
TECNO     |ITB31-00-01     |TAP REP BLANCA CAP BCO        |P      |     0.236|06/27/2011|F  
MATPRI    |3733TP          |ESENCIA OZONICA               |U      |    10.740|01/27/2010|T  
INDIM     |IACCI           |ACIDO CITRICO ANHIDRO         |U      |     2.690|04/23/2012|F  
NHP       |I129503.04.01   |BBA SPRAY 24/410 NEGRA        |U      |     0.158|04/11/2014|F  
MATPRI    |2689JP          |ESENCIA BRIT F                |U      |    24.180|02/17/2014|T  
BEREM     |ILAURIL         |LAURIL SULFATO DE TEA         |U      |     2.044|01/28/2010|F  
BEREM     |ITRIETA         |TRIETANOLAMIDA                |U      |     3.600|07/19/2011|F  
MATPRI    |3543TP          |ESENCIA TILO ENVY             |U      |    13.050|11/25/2010|T  
ESTILO    |IIMPADV         |IMPRESION ADVANCED BETA100    |P      |     1.200|05/02/2014|F  
TEYT      |ICOLIRIOX15     |COLIRIO X 15ML                |P      |     0.380|10/26/2010|F  
TEYT      |IEPOCLER5       |FCO EPOCLER X 5ML             |P      |     0.590|11/23/2010|F  
TEYT      |ITALEYTON       |TAPA LEYTON BL C/ARO          |P      |     0.071|11/23/2010|F  
TEYT      |ITA17BL         |TAPA 17 PP BL. PRECINTO       |P      |     0.090|02/03/2010|F  
COLLIA    |ISHHIPO         |SHAMPOO HIPOALARGENICO        |P      |     5.040|09/01/2010|F  
NHP       |I122801.12.05-00|FCO BODY X 200 RS 24/410      |P      |     1.333|12/16/2013|F  
NHP       |I129403.06.01-05|BBA SPRAY 24/410 PLATA BRILLO |U      |     0.250|01/21/2011|F  
MATPRI    |9022TP          |AC ES CEDRO                   |U      |    44.200|04/20/2011|T  
MATPRI    |1362JP          |ESENCIA VIVERE PISO           |U      |     7.200|05/14/2014|T  
MATPRI    |3741TP          |ESENCIA COCO VAINILLA PISO    |U      |     6.600|08/15/2011|T  
MATPRI    |3742TP          |ESENCIA CANELA LUNA CLARA     |U      |    17.400|07/19/2010|T  
DISPUL    |ITAAL24         |TAPA ALUMINIO RS24 MATE       |P      |     0.450|02/23/2011|F  
MATPRI    |3743TP          |ESENCIA SALVIA ESCLREA        |U      |    30.700|01/28/2014|T  
BEREM     |IALIS           |ALCOHOL ISOPROPILICO X LT     |U      |     3.100|04/27/2011|F  
QUIMA     |IGE115          |GERMAL PLUS 115               |U      |    30.930|05/21/2014|F  
AMBAC     |IBARRA COCO PRM |BARRA COCO PREMIUM            |P      |    19.890|12/12/2011|F  
MATPRI    |3638TP          |VAINILLA S                    |U      |    15.120|02/17/2014|T  
FILFJ     |IFP-02-10-D     |CARTURCHO 10 PP .02 U. DOE    |P      |   256.000|07/04/2011|F  
MATPRI    |1016NP          |ESENCIA UNO                   |U      |    37.540|03/18/2014|T  
MATPRI    |3664OP          |ESENCIA ALGODON               |U      |    15.488|02/03/2014|T  
CETIL     |IALCE           |ALCOHOL CETILICO              |U      |     2.900|03/01/2010|F  
CETIL     |IOFRINAC        |OFRINAC NACARANTE EN FRIO     |U      |     1.500|03/01/2010|F  
CETIL     |ICEWAME         |CETIL WAX MEGA                |U      |     2.500|03/01/2010|F  
MATPRI    |3744TP          |GARDENIA ROSA AMOR            |U      |    16.760|01/21/2013|T  
MATPRI    |3745TP          |GARDENIA NARANJA ENERGIA      |U      |    13.250|06/17/2010|T  
MATPRI    |3746TP          |GARDENIA MIRRA DINERO         |U      |    14.800|06/17/2010|T  
MATPRI    |3755TP          |7 PODERES                     |U      |    20.600|01/21/2014|T  
MARPL     |I607            |ENVASE X 150CC 607 CRISTAL    |P      |     2.430|12/21/2012|F  
CRISTAL   |IM3030/0        |FCO CHICAGO X 30CC EN15       |P      |     1.794|05/20/2013|F  
QUIMA     |IBHTFG          |BHT FOOD GRADE                |U      |     8.550|06/01/2011|F  
UQA       |IEDTA           |EDTA USP DISODICO             |U      |    14.760|04/07/2010|F  
UQA       |ITEA            |TEA AL 99%                    |U      |     8.140|04/07/2010|F  
UQA       |ILANOETO        |LANOLINA ETOXILADA AL 50%     |U      |    11.700|04/07/2010|F  
UQA       |ILANOUSP        |LANOLINA USP ANHIDRA DESO     |U      |    16.880|04/07/2010|F  
UQA       |IBHT            |BHT                           |U      |    15.180|04/07/2010|F  
MATPRI    |2837HP          |ESPIRITUALIDAD 2              |U      |    21.000|04/20/2010|T  
MATPRI    |1762-0          |LIMON AMB BASE                |U      |    19.690|08/30/2011|T  
MATPRI    |1901-6          |CITRONELLA AMB BASE           |U      |    18.150|04/23/2010|T  
MATPRI    |3756TP          |HC MASC                       |U      |    74.200|05/21/2014|T  
MATPRI    |3761TP          |ENERGIA 3                     |U      |    21.500|10/20/2010|T  
LACAT     |IINCIENSO       |INCIENSO EN GRANO X KG        |P      |    49.400|08/30/2011|F  
LACAT     |IMIRRA          |MIRRA EN GRANO X KG           |P      |    97.500|08/30/2011|F  
LACAT     |ISANDALO        |SANDALO EN POLVO X KG         |P      |    51.500|08/30/2011|F  
LACAT     |ICARRED         |CARBONCITOS REDONDOS X 36     |P      |     4.225|04/23/2010|F  
LACAT     |IBENJUI         |BENJUI EN POLVO X KG          |P      |    44.200|08/30/2011|F  
LACAT     |IROMERO         |ROMERO X KG                   |P      |    20.200|08/31/2011|F  
LACAT     |ILAVANDAFLOR    |LAVANDA FLOR IMPORTADA X KG   |P      |    39.000|04/23/2010|F  
LACAT     |IRUDA           |RUDA X KG                     |P      |    23.000|08/30/2011|F  
MULTICA   |I6.5/6.5/19     |CAJA PVC MED 6.5-6.5-19CM     |P      |     1.150|08/25/2010|F  
NHP       |I1228701.51.01-0|FCO ALPHA X 200 24/410 STOUCH |P      |     1.480|11/01/2013|F  
NHP       |I129402.02.01-02|TAPA DISK TOP24/410 PBRILLO   |U      |     0.267|06/11/2013|F  
NHP       |I129403.07.06-01|BBA CREMA 18/415 BLANCA       |U      |     0.140|04/27/2010|F  
TODOF     |ITF56244        |MACETA CON ROSA               |P      |     6.950|04/01/2011|F  
TODOF     |ITF-09005       |RAMO PIMPOLLO DE ROSA         |P      |     2.050|03/17/2010|F  
MARPL     |IT498/B         |TAPA BCA DISK TOP RS 24/410   |P      |     0.320|04/29/2010|F  
FORMU     |IT811/B         |TAPA BLACA FLIP TOP RS 24/410 |P      |     0.000|          |F  
CRISTAL   |IM48100/0       |FCO MARTINA X 100 EN20        |P      |     4.983|02/10/2014|F  
DISPUL    |ITADI24         |TAPA COLLAR RS24PMATE DIFUSOR |P      |     0.740|11/20/2013|F  
MATPRI    |0678TB          |ESENCIA HIERBAS               |U      |    13.650|02/17/2014|T  
MATPRI    |3103TP          |ESENCIA ARPEGIO               |U      |     4.700|03/05/2014|T  
MATPRI    |3766TP          |PIOJICIDA SH Y ACOND          |U      |    26.800|04/25/2010|T  
MATPRI    |2347TP          |ARMANI NIGHT MASC             |U      |    55.500|04/25/2010|T  
SISTEC    |ISOLUSOMEK      |SOLVENTE DE USO BASE MEK      |P      |    96.015|10/28/2010|F  
NHP       |I129703.01.9-00 |GATILLO TRIGGER 28/410 NAT    |U      |     0.230|05/06/2010|F  
NHP       |I129402.01.01-01|TAPA DISK TOP RS 24/410 BCA   |P      |     0.605|07/01/2013|F  
TECNOL    |IMAQUINA        |MAQUINA ZEBRA TLP2844         |U      |   530.000|05/04/2010|F  
ALBRO     |IGIVRE008421    |GIVRE 008 421 ANGELINA        |P      |   229.150|07/28/2010|F  
ALBRO     |IGIVRE004400    |GIVRE 004 400 MIX ANGELINA    |P      |   314.200|07/28/2010|F  
MATPRI    |1970-3          |ALCANFOR                      |U      |     9.500|05/10/2010|T  
ETUXE     |I0007200001     |ALMENDRAS DULCE ACEITE        |P      |    73.000|09/15/2010|F  
ETUXE     |I02748000001    |TE VERDE EXT. GLICOLICO CLARO |P      |    41.000|07/05/2010|F  
ETUXE     |I0302600001     |TE NEGRO EXT. GLICOLICO CLARO |P      |    56.000|07/05/2010|F  
ETUXE     |I03027000001    |YERBA MATE EX GLICOLICO CLARO |P      |    40.000|07/05/2010|F  
MATPRI    |3768-2TP        |SWEET DREAM DAY 2             |U      |    24.600|11/12/2010|T  
MATPRI    |3775TP          |ENDLESS LOVE                  |U      |    13.500|01/29/2014|T  
MATPRI    |2260-2TP        |PILLOW MIST                   |U      |    17.260|02/17/2014|T  
MATPRI    |1677-1TP        |ESENCIA FRUTOS ROJOS          |U      |    12.100|06/07/2012|T  
ENVAP     |IBOLISA         |BOLSA TRANSPARENTE            |P      |     0.030|05/14/2010|F  
ENVAP     |IBOIMPRE        |BOLSA IMPRESA B CURIE         |P      |     0.045|05/14/2010|F  
MEGAE     |IPOVELASA       |PORTA VELA RECTO SATINADO     |P      |     1.210|05/12/2010|F  
MEGAE     |IFCOOCEANO      |FCO V OCEANO X 50CC COMPLETO  |U      |     0.575|05/08/2012|F  
NHP       |I122801.02.02-01|FCO OMEGA X 250 24/415 BLANCO |P      |     1.390|11/01/2013|F  
NHP       |I122801.05.02-01|FCO CUADRADO X  250 BLANCO    |P      |     1.415|10/01/2013|F  
MATPRI    |1875-2TP        |ESENCIA MELISA                |U      |    32.550|05/21/2014|T  
MATPRI    |3313QP          |ESENCIA MOUSSE                |U      |    14.050|05/11/2010|T  
MATPRI    |1647-4TP        |ESENCIA AFRODISIACO           |U      |    28.550|11/22/2010|T  
MATPRI    |1647-4JP        |ESENCIA AFRODISIACA           |U      |    16.075|11/22/2010|T  
TEYT      |ITA23PPNE       |TAPA 23 PP NEGRA C/G RS 24/410|P      |     0.080|05/17/2010|F  
TEYT      |ICOPVC          |CORCHO PVC                    |P      |     0.200|10/09/2012|F  
TEYT      |ICONA           |CORCHO NATURAL                |P      |     0.250|03/12/2012|F  
MATPRI    |3778TI          |ESENCIA PUMA AMB              |U      |     8.900|05/10/2010|T  
MATPRI    |1805-0          |LIRIO                         |U      |    21.160|10/10/2012|T  
MATPRI    |1860-0          |ESENCIA FRUTILLA BASE         |U      |    17.200|05/10/2010|T  
MATPRI    |1920TP          |ESENCIA COCO ANANA            |U      |     9.100|09/27/2011|T  
MATPRI    |3779TP          |ESENCIA OSCAR DLR FEM         |U      |    46.750|05/11/2010|T  
MATPRI    |3780TP          |ESENCIA OSCAR DLR MASC        |U      |    51.600|07/10/2013|T  
MATPRI    |3781TP          |ESENCIA ETER LOV FEM          |U      |    46.750|05/11/2010|T  
MATPRI    |3782TP          |ESENCIA XER RUG MASC          |U      |   128.000|05/11/2010|T  
MATPRI    |3783TP          |ESENCIA POL CRE MASC          |U      |    46.750|05/11/2010|T  
MATPRI    |3784TP          |ESENCIA PAR HILL MASC         |U      |    46.750|05/11/2010|T  
MATPRI    |2924LP          |ESENCIA PAR HILL FEM          |U      |    27.940|05/09/2014|T  
MATPRI    |3782FP          |ESENCIA XER RUG MASC          |S      |    41.400|05/11/2010|T  
MATPRI    |3071TP          |ESENCIA GLAMORUS F            |U      |    46.750|05/11/2010|T  
FORMU     |IPT16000601     |MC CREMA SALUD ENERGIA AMOR   |P      |     1.720|06/01/2010|F  
BEREM     |IALCE           |ALCOHOL CETILICO              |U      |    11.370|05/27/2010|F  
WDA       |ICAORTIZ        |CAJA ORTIZ LUIS               |P      |     1.290|05/26/2010|F  
NHP       |I129403.06.03-03|BBA SPRAY 20/410 P.BRI ARO NAT|U      |     0.341|03/13/2014|F  
MEGAE     |IFCOSUECIAC     |FCO SUECIA X 50 CON BOMBA     |U      |     0.790|01/23/2014|F  
MATPRI    |3763-0          |POMELO AMB BASE               |U      |    11.450|06/03/2010|T  
MATPRI    |3763-3TI        |POMELO AMB                    |U      |     8.900|06/03/2010|T  
